Group1	Group2	Group1 mean	Group1 std	Group2 mean	Group2 std	t stat	p-value
5	8	127.255717857	6.53442919602	130.1907225	1.4181185	-0.556469389421	1.0
6.5	8	130.2947565	7.1846655	130.1907225	1.4181185	0.0142059231642	1.0
5	9	127.255717857	6.53442919602	125.006314667	6.17744868608	0.658960516149	1.0
8.5	5.5	126.751809	8.41511962551	127.833222667	6.04607448413	-0.194727919635	1.0
8.5	6.5	126.751809	8.41511962551	130.2947565	7.1846655	-0.378347933332	1.0
8.5	9	126.751809	8.41511962551	125.006314667	6.17744868608	0.35116809421	1.0
5.5	6.5	127.833222667	6.04607448413	130.2947565	7.1846655	-0.411164672586	1.0
5.5	9	127.833222667	6.04607448413	125.006314667	6.17744868608	0.815203554541	1.0
9	8	125.006314667	6.17744868608	130.1907225	1.4181185	-1.06733729313	1.0
5.5	8	127.833222667	6.04607448413	130.1907225	1.4181185	-0.473236014895	1.0
5.5	5	127.833222667	6.04607448413	127.255717857	6.53442919602	0.151233228195	1.0
8.5	8	126.751809	8.41511962551	130.1907225	1.4181185	-0.443484887358	1.0
6.5	9	130.2947565	7.1846655	125.006314667	6.17744868608	0.960256801863	1.0
8.5	5	126.751809	8.41511962551	127.255717857	6.53442919602	-0.0913385825805	1.0
6.5	5	130.2947565	7.1846655	127.255717857	6.53442919602	0.500085964081	1.0
