# Constructed from biom file
#OTU ID	5	5.5	6.5	8	8.5	9
k__Archaea;p__Crenarchaeota	0.0239329863879	0.00941084913818	0.0233610261059	0.0388107418992	0.0453270224696	0.0268899456549
k__Archaea;p__Euryarchaeota	0.0	3.4161099475e-05	0.0	3.30276077773e-06	0.000186546009196	3.99449558508e-06
k__Archaea;p__[Parvarchaeota]	1.56281744729e-06	4.80390461367e-06	1.12610393376e-05	3.63303685551e-05	4.02354137481e-05	2.1969725718e-05
k__Bacteria;p__	0.000214105990279	0.000303179757841	0.000304048062116	0.000132110431109	0.00015362612522	0.000182748173018
k__Bacteria;p__AC1	0.0	0.0	0.0	0.0	3.65776488619e-06	0.0
k__Bacteria;p__AD3	0.000109397221311	3.20260307578e-06	0.0	0.0	3.65776488619e-05	1.99724779254e-05
k__Bacteria;p__Acidobacteria	0.18814759248	0.165909784806	0.173144110336	0.192907651506	0.16919723034	0.201739003653
k__Bacteria;p__Actinobacteria	0.172935127448	0.0821894702681	0.157952968269	0.124094630702	0.161764652092	0.123834356257
k__Bacteria;p__Armatimonadetes	0.00100489161861	0.000497471011104	0.00063906398241	0.000680368720213	0.00115951146892	0.000901757378333
k__Bacteria;p__BHI80-139	7.50152374701e-05	3.4161099475e-05	5.91204565225e-05	2.31193254441e-05	6.58397679514e-05	5.49243142949e-05
k__Bacteria;p__BRC1	0.00024848797412	0.000282362837848	0.000168915590064	0.000178349081998	0.000358460958846	0.000166770190677
k__Bacteria;p__Bacteroidetes	0.0761857877381	0.173041448089	0.0861807340508	0.0663953999148	0.0697682074392	0.0692335961046
k__Bacteria;p__Chlamydiae	4.37588885242e-05	6.99235004879e-05	5.63051966881e-05	9.24773017766e-05	7.31552977238e-06	5.99174337763e-05
k__Bacteria;p__Chlorobi	0.000823604794724	0.0025935747242	0.000881176328169	0.000432661661883	0.000771788390986	0.000696040855701
k__Bacteria;p__Chloroflexi	0.0314892087455	0.0136094617705	0.0285382889414	0.0251207984754	0.0452136317582	0.0290200104256
k__Bacteria;p__Cyanobacteria	0.00207385875256	0.00168296791632	0.00279273775573	0.00249028162641	0.00229341858364	0.001954306965
k__Bacteria;p__Elusimicrobia	0.00214105990279	0.00141394925796	0.00209736857663	0.00126165461709	0.00152894572243	0.00177355603978
k__Bacteria;p__FBP	5.93870629972e-05	9.39430235562e-05	3.37831180129e-05	5.94496939992e-05	0.000102417416813	4.29408275397e-05
k__Bacteria;p__FCPU426	0.000201603450701	2.08169199926e-05	0.0	0.000105688344887	1.09732946586e-05	9.98623896271e-06
k__Bacteria;p__Fibrobacteres	0.000221920077516	0.000101415764066	0.000467333132511	5.94496939992e-05	8.77863572685e-05	0.000121832115345
k__Bacteria;p__Firmicutes	0.0141200556363	0.00683649003243	0.00852179151875	0.0124282888066	0.0132630554773	0.0122231564904
k__Bacteria;p__Fusobacteria	1.25025395784e-05	0.0	1.97068188408e-05	3.30276077773e-06	3.65776488619e-06	9.98623896271e-07
k__Bacteria;p__GAL15	1.09397221311e-05	0.0	1.12610393376e-05	2.31193254441e-05	1.09732946586e-05	1.89738540291e-05
k__Bacteria;p__GN02	1.56281744729e-06	1.60130153789e-05	0.0	9.9082823332e-06	2.19465893171e-05	8.98761506644e-06
k__Bacteria;p__GN04	0.0	0.0	0.0	3.30276077773e-06	1.82888244309e-05	1.39807345478e-05
k__Bacteria;p__GOUTA4	0.0	0.0	0.0	0.0	6.21820030652e-05	0.0
k__Bacteria;p__Gemmatimonadetes	0.0215324987888	0.0127292796919	0.0254077200055	0.0241795116538	0.0453306802345	0.0359644410003
k__Bacteria;p__Kazan-3B-28	0.0	0.0	0.0	0.0	0.0	9.98623896271e-07
k__Bacteria;p__Lentisphaerae	0.0	0.0	0.0	0.0	0.0	9.98623896271e-07
k__Bacteria;p__MVP-21	3.12563489459e-06	0.0	2.81525983441e-06	0.0	0.0	9.98623896271e-07
k__Bacteria;p__NC10	0.0	0.0	0.0	0.0	1.46310595448e-05	9.98623896271e-06
k__Bacteria;p__NKB19	1.87538093675e-05	0.000115827477907	1.12610393376e-05	2.97248469996e-05	9.14441221547e-05	1.49793584441e-05
k__Bacteria;p__Nitrospirae	0.0131167268351	0.00959926895247	0.0213650068833	0.0158235268861	0.0177511329927	0.0240478620461
k__Bacteria;p__OD1	5.93870629972e-05	1.60130153789e-05	2.53373385097e-05	4.62386508883e-05	3.65776488619e-05	7.09022966352e-05
k__Bacteria;p__OP11	1.56281744729e-06	6.93897333086e-06	2.81525983441e-06	9.9082823332e-06	1.09732946586e-05	4.99311948135e-06
k__Bacteria;p__OP3	0.000139090752809	6.03156912605e-05	0.000137947731886	3.63303685551e-05	0.000245070247375	0.000218698633283
k__Bacteria;p__OP8	0.0	0.0	0.0	0.0	0.0	1.99724779254e-06
k__Bacteria;p__PAUC34f	0.0	0.0	0.0	0.0	0.0	7.98899117017e-06
k__Bacteria;p__Planctomycetes	0.0464016128276	0.0419263443994	0.0431382264426	0.0451817674394	0.0470754340852	0.0453994395723
k__Bacteria;p__Proteobacteria	0.268407645303	0.348023139875	0.273820617274	0.331524521347	0.26609507994	0.295505793017
k__Bacteria;p__SBR1093	4.68845234188e-06	1.60130153789e-06	1.12610393376e-05	0.0	1.09732946586e-05	3.6949084162e-05
k__Bacteria;p__SR1	7.81408723647e-06	1.28104123031e-05	0.0	0.0	7.31552977238e-06	0.0
k__Bacteria;p__Spirochaetes	1.71909919202e-05	1.12091107652e-05	0.000101349354039	6.27524547769e-05	3.65776488619e-06	4.49380753322e-05
k__Bacteria;p__TM6	0.000500101583134	0.000598353007992	0.000450441573505	0.0008752316061	0.0007681306261	0.000616150943999
k__Bacteria;p__TM7	0.000142216387704	9.60780922734e-05	0.000194252928574	9.9082823332e-05	4.02354137481e-05	9.78651418346e-05
k__Bacteria;p__Tenericutes	0.00022504571241	0.00022791858556	0.000112610393376	0.000132110431109	7.31552977238e-06	0.000293595425504
k__Bacteria;p__Verrucomicrobia	0.131606420054	0.121457654115	0.144605821394	0.112389646506	0.103050210139	0.120980289162
k__Bacteria;p__WPS-2	0.000442277337584	3.89650040887e-05	4.22288975161e-05	4.62386508883e-05	1.46310595448e-05	2.49655974068e-05
k__Bacteria;p__WS1	0.0	5.33767179297e-07	0.0	0.0	7.31552977238e-06	0.0
k__Bacteria;p__WS2	2.50050791567e-05	7.47274051015e-06	8.44577950322e-06	5.61469332215e-05	0.0	1.29821106515e-05
k__Bacteria;p__WS3	0.003291293544	0.0069197577124	0.00531802582719	0.00415157029761	0.00793734980303	0.00764646317375
k__Bacteria;p__WS4	0.0	0.0	0.0	0.0	4.02354137481e-05	1.99724779254e-06
k__Bacteria;p__[Thermi]	3.12563489459e-06	1.06753435859e-06	2.81525983441e-06	3.30276077773e-06	3.65776488619e-06	0.0
