# Constructed from biom file
#OTU ID	1	2	3	4	5	7
k__Archaea;p__Crenarchaeota	0.0138623648291	0.0694920348662	0.0231174137653	0.0121347460446	0.0346461285208	0.0198347107438
k__Archaea;p__Euryarchaeota	2.44445734575e-05	0.0	4.44451687361e-06	0.0	6.69063513063e-05	0.0
k__Archaea;p__[Parvarchaeota]	6.11114336437e-06	2.00380723374e-05	2.07410787435e-05	3.32588967549e-05	2.27229117644e-05	0.0
k__Bacteria;p__	0.000266598629271	0.000240456868049	0.000278523057413	0.00013303558702	0.000161585150325	0.0
k__Bacteria;p__AC1	0.0	0.0	0.0	0.0	1.26238398691e-06	0.0
k__Bacteria;p__AD3	2.86459845205e-05	1.33587148916e-05	2.96301124907e-06	5.22639806148e-05	2.01981437906e-05	0.0
k__Bacteria;p__Acidobacteria	0.172932371032	0.220432154427	0.188121584204	0.179868864921	0.18771523647	0.161983471074
k__Bacteria;p__Actinobacteria	0.109571654684	0.122218882543	0.132416972721	0.126939706371	0.132766186287	0.168595041322
k__Bacteria;p__Armatimonadetes	0.000622572730245	0.00108205590622	0.000740752812268	0.00118306647028	0.000867257799008	0.0
k__Bacteria;p__BHI80-139	4.73613610739e-05	4.67555021207e-05	6.66677531041e-05	3.80101677199e-05	3.66091356204e-05	0.0
k__Bacteria;p__BRC1	0.000267744468651	5.34348595665e-05	0.000194077236814	0.000199553380529	0.000233541037579	0.0
k__Bacteria;p__Bacteroidetes	0.14404919776	0.0383528704539	0.0840917407543	0.0676818548962	0.0733306234157	0.122314049587
k__Bacteria;p__Chlamydiae	6.68406305478e-05	0.000106869719133	4.00006518625e-05	6.17665225448e-05	4.79705915026e-05	0.0
k__Bacteria;p__Chlorobi	0.00211369171115	0.000333967872291	0.000699270654781	0.000555898702903	0.000713246952605	0.0
k__Bacteria;p__Chloroflexi	0.0186920778193	0.0322679758207	0.0294834434339	0.0239464056635	0.0329368606025	0.0132231404959
k__Bacteria;p__Cyanobacteria	0.00178101634425	0.000774805463714	0.00267559915791	0.00325462061101	0.00194280895586	0.00165289256198
